row_idx,question,correct,image_path
4181,What is the material of the last object to collide with the gray cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13716/concat.jpg
4182,What color is the first object that enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13716/concat.jpg
4183,What is the material of the object to collide with the gray cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13716/concat.jpg
4184,What is the material of the stationary cylinder when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13716/concat.jpg
4185,What is the shape of the object that is moving when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13716/concat.jpg
4186,Are there any gray cubes that enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13716/concat.jpg
4187,How many rubber objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13716/concat.jpg
4188,How many gray objects exit the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13716/concat.jpg
4189,Are there any moving metal objects?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4190,How many gray objects are moving when the video ends?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4191,How many moving yellow objects are there?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4192,What color is the last object to collide with the rubber cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4193,What is the color of the first object to collide with the red object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4194,What is the color of the second object to collide with the metal sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4195,What material is the stationary sphere when the cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4196,What is the shape of the moving gray object when the cylinder exits the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4197,Are there any rubber cylinders that exit the scene after the cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4198,How many collisions happen?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4199,How many collisions happen after the cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13727/concat.jpg
4200,Are there any moving blue objects when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4201,How many moving objects are there?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4202,How many stationary purple objects are there when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4203,What shape is the first object to collide with the purple cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4204,What material is the last object to collide with the purple cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4205,What shape is the object that enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4206,What color is the stationary rubber object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4207,What is the material of the blue object that is moving?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4208,Are there any blue spheres that enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4209,How many objects enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4210,How many yellow objects enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13730/concat.jpg
4211,Are there any moving cubes when the yellow cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4212,How many stationary objects are there when the yellow cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4213,How many stationary spheres are there when the cyan metal cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4214,What is the shape of the last object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4215,What material is the second object to collide with the cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4216,What is the shape of the last object to collide with the metal cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4217,What material is the moving object when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4218,What shape is the stationary cyan object when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4219,Are there any yellow cubes that enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4220,How many objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4221,How many collisions happen after the cyan metal cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13745/concat.jpg
4222,Are there any stationary objects when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4223,How many stationary metal objects are there when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4224,How many stationary objects are there when the yellow cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4225,What is the shape of the object to collide with the rubber cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4226,What is the material of the object that exits the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4227,What color is the last object to collide with the brown sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4228,What shape is the stationary green object when the video ends?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4229,What color is the sphere that is stationary when the yellow object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4230,Are there any brown cubes that exit the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4231,How many objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4232,How many cubes exit the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13754/concat.jpg
4233,Are there any moving spheres?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4234,How many stationary cubes are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4235,How many cyan objects are stationary when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4236,What color is the object to collide with the red sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4237,What is the color of the first object to collide with the metal cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4238,What shape is the first object to collide with the metal cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4239,What is the shape of the object that is stationary when the brown object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4240,What material is the moving sphere when the rubber cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4241,Are there any cubes that enter the scene before the cyan sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4242,How many spheres enter the scene after the metal object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4243,How many rubber objects enter the scene after the brown object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13758/concat.jpg
4244,Are there any moving metal objects when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4245,How many yellow objects are stationary when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4246,How many stationary yellow objects are there?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4247,What is the material of the second object to collide with the brown object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4248,What is the color of the object to collide with the red object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4249,What is the color of the last object to collide with the brown object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4250,What shape is the metal object that is stationary when the metal sphere enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4251,What is the color of the metal object that is stationary when the video ends?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4252,Are there any yellow objects that enter the scene after the red cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4253,How many spheres enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4254,How many collisions happen before the yellow sphere enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13763/concat.jpg
4255,Are there any stationary rubber objects when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4256,How many moving spheres are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4257,How many moving rubber objects are there when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4258,What shape is the first object to collide with the rubber cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4259,What is the material of the last object to collide with the cyan sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4260,What color is the last object to collide with the purple object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4261,What shape is the stationary gray object when the gray cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4262,What is the shape of the metal object that is stationary?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4263,Are there any cubes that exit the scene before the sphere enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4264,How many gray cylinders enter the scene after the sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4265,How many cubes enter the scene before the sphere enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13770/concat.jpg
4266,Are there any stationary spheres when the yellow cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4267,How many stationary cylinders are there?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4268,How many stationary objects are there when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4269,What material is the object to collide with the yellow object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4270,What is the color of the object to collide with the yellow cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4271,What material is the last object that enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4272,What is the shape of the moving rubber object when the purple cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4273,What is the color of the metal cube that is stationary when the brown cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4274,Are there any rubber cylinders that enter the scene after the purple object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4275,How many cylinders enter the scene after the brown object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4276,How many collisions happen after the brown object enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13786/concat.jpg
4277,Are there any stationary green objects?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4278,How many objects are stationary when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4279,How many objects are moving when the video ends?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4280,What shape is the last object to collide with the metal cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4281,What is the material of the first object to collide with the brown cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4282,What is the shape of the object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4283,What shape is the stationary cyan object when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4284,What is the shape of the stationary green object when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4285,Are there any green objects that enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4286,How many objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4287,How many collisions happen after the green sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13789/concat.jpg
4288,Are there any stationary brown objects?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4289,How many metal objects are moving?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4290,How many moving rubber objects are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4291,What is the material of the first object to collide with the green object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4292,What color is the first object to collide with the blue cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4293,What shape is the last object to collide with the green object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4294,What is the material of the cylinder that is stationary when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4295,What color is the stationary rubber object when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4296,Are there collisions?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4297,How many objects enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4298,How many rubber objects enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13809/concat.jpg
4299,Are there any moving green objects when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4300,How many metal objects are stationary?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4301,How many moving metal objects are there?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4302,What is the color of the first object to collide with the blue object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4303,What is the color of the second object that enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4304,What shape is the last object to collide with the gray object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4305,What color is the stationary rubber object when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4306,What material is the object that is stationary when the green cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4307,Are there any green objects that enter the scene after the blue object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4308,How many objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4309,How many gray spheres enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13825/concat.jpg
4310,Are there any moving spheres when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4311,How many metal objects are moving?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4312,How many moving rubber objects are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4313,What is the color of the last object to collide with the blue cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4314,What is the shape of the object to collide with the red object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4315,What material is the first object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4316,What is the shape of the stationary blue object when the blue cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4317,What material is the object that is stationary when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4318,Are there any purple cylinders that enter the scene before the red object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4319,How many rubber cylinders enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4320,How many cylinders enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13834/concat.jpg
4321,Are there any stationary cyan objects when the metal cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4322,How many moving objects are there?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4323,How many objects are moving when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4324,What is the material of the last object to collide with the cyan cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4325,What color is the last object to collide with the metal sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4326,What is the shape of the last object to collide with the metal sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4327,What shape is the stationary rubber object when the metal cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4328,What shape is the rubber object that is stationary when the rubber cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4329,Are there any spheres that enter the scene before the metal cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4330,How many collisions happen?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4331,How many brown cubes enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13855/concat.jpg
4332,Are there any moving green objects when the cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4333,How many objects are moving when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4334,How many moving objects are there?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4335,What color is the first object to collide with the brown sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4336,What is the color of the last object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4337,What is the shape of the first object to collide with the brown sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4338,What is the shape of the stationary object when the cylinder enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4339,What is the material of the stationary sphere when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4340,Are there any brown objects that enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4341,How many rubber objects enter the scene before the blue object enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4342,How many collisions happen after the cylinder enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13872/concat.jpg
4343,Are there any stationary green objects when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4344,How many metal objects are moving when the purple sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4345,How many spheres are stationary when the purple sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4346,What material is the object to collide with the brown cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4347,What material is the first object to collide with the purple sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4348,What shape is the object to collide with the brown object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4349,What color is the moving cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4350,What is the shape of the moving purple object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4351,Are there any green objects that enter the scene after the purple sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4352,How many collisions happen after the purple sphere enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4353,How many purple objects enter the scene before the green object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13874/concat.jpg
4354,Are there any moving cubes when the sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4355,How many stationary cubes are there when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4356,How many moving objects are there?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4357,What is the material of the last object that enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4358,What color is the last object to collide with the brown object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4359,What is the shape of the first object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4360,What color is the moving cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4361,What material is the cube that is moving?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4362,Are there any rubber spheres that enter the scene after the cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4363,How many collisions happen?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4364,How many metal objects enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13876/concat.jpg
4365,Are there any stationary cubes when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4366,How many stationary cylinders are there when the sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4367,How many yellow objects are stationary when the rubber cylinder enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4368,What is the color of the second object that enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4369,What is the shape of the object to collide with the sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4370,What color is the last object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4371,What is the material of the cylinder that is moving when the video ends?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4372,What material is the stationary cylinder when the green cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4373,Are there any cubes that enter the scene before the rubber cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4374,How many objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4375,How many collisions happen after the purple cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13892/concat.jpg
4376,Are there any stationary metal objects when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
