row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt
5160,video_14677_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14677,8,1,1.0,descriptive,What is the shape of the object to collide with the blue sphere?
5161,video_14677_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14677,8,1,1.0,descriptive,What shape is the object to collide with the purple sphere?
5162,video_14677_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14677,8,1,1.0,descriptive,What is the shape of the last object that enters the scene?
5163,video_14677_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14677,8,1,1.0,descriptive,What is the color of the moving rubber cylinder when the video ends?
5164,video_14677_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14677,8,1,1.0,descriptive,What is the material of the stationary cylinder when the video ends?
5165,video_14677_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14677,8,1,1.0,descriptive,Are there any gray objects that enter the scene before the blue sphere enters the scene?
5166,video_14677_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14677,8,1,1.0,descriptive,How many metal objects enter the scene?
5167,video_14677_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14677,8,1,1.0,descriptive,How many collisions happen before the brown sphere enters the scene?
5168,video_14715_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,Are there any stationary brown objects when the brown cube enters the scene?
5169,video_14715_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,How many blue objects are moving when the video ends?
5170,video_14715_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,How many brown objects are moving when the video ends?
5171,video_14715_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,What is the material of the first object to collide with the cyan object?
5172,video_14715_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,What is the shape of the first object to collide with the metal cube?
5173,video_14715_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,What color is the first object to collide with the brown cube?
5174,video_14715_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,What color is the moving cylinder when the brown cube enters the scene?
5175,video_14715_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,What material is the cube that is stationary when the video ends?
5176,video_14715_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,Are there any brown cylinders that enter the scene after the cyan object enters the scene?
5177,video_14715_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,How many collisions happen after the brown cube enters the scene?
5178,video_14715_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14715,8,1,1.0,descriptive,How many metal cubes exit the scene?
5179,video_14720_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,1,1.0,descriptive,Are there any moving spheres when the video ends?
5180,video_14720_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,1,1.0,descriptive,How many stationary green objects are there when the video begins?
5181,video_14720_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,1,1.0,descriptive,How many stationary red objects are there when the metal sphere enters the scene?
5182,video_14720_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,1,1.0,descriptive,What is the color of the object to collide with the metal sphere?
5183,video_14720_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,0,0.0,descriptive,What is the material of the last object that enters the scene?
5184,video_14720_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,1,1.0,descriptive,What color is the first object to collide with the brown sphere?
5185,video_14720_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,1,1.0,descriptive,What shape is the brown object that is stationary when the video begins?
5186,video_14720_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,1,1.0,descriptive,What is the color of the stationary sphere?
5187,video_14720_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,1,1.0,descriptive,Are there any metal cylinders that exit the scene after the metal sphere enters the scene?
5188,video_14720_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,1,1.0,descriptive,How many collisions happen?
5189,video_14720_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14720,8,1,1.0,descriptive,How many collisions happen after the red sphere enters the scene?
5190,video_14723_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,1,1.0,descriptive,Are there any moving spheres when the cube enters the scene?
5191,video_14723_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,1,1.0,descriptive,How many purple objects are stationary when the video begins?
5192,video_14723_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,1,1.0,descriptive,How many cylinders are moving when the video ends?
5193,video_14723_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,0,0.0,descriptive,What is the material of the object to collide with the rubber cylinder?
5194,video_14723_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,1,1.0,descriptive,What is the shape of the object to collide with the rubber cylinder?
5195,video_14723_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,0,0.0,descriptive,What color is the first object to collide with the purple cylinder?
5196,video_14723_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,1,1.0,descriptive,What is the color of the cylinder that is stationary when the cyan cylinder enters the scene?
5197,video_14723_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,0,0.0,descriptive,What color is the cylinder that is moving when the sphere enters the scene?
5198,video_14723_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,1,1.0,descriptive,Are there any yellow objects that enter the scene?
5199,video_14723_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,0,0.0,descriptive,How many collisions happen after the rubber cylinder enters the scene?
5200,video_14723_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14723,8,0,0.0,descriptive,How many rubber objects enter the scene?
5201,video_14729_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,1,1.0,descriptive,Are there any stationary red objects when the metal sphere enters the scene?
5202,video_14729_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,1,1.0,descriptive,How many stationary cubes are there when the video begins?
5203,video_14729_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,1,1.0,descriptive,How many rubber objects are stationary when the video begins?
5204,video_14729_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,0,0.0,descriptive,What is the color of the first object to collide with the metal sphere?
5205,video_14729_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,1,1.0,descriptive,What material is the last object to collide with the cylinder?
5206,video_14729_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,1,1.0,descriptive,What is the material of the last object to collide with the metal cylinder?
5207,video_14729_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,1,1.0,descriptive,What shape is the moving yellow object?
5208,video_14729_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,1,1.0,descriptive,What is the material of the stationary object when the video ends?
5209,video_14729_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,1,1.0,descriptive,Are there any cylinders that enter the scene?
5210,video_14729_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,1,1.0,descriptive,How many objects enter the scene?
5211,video_14729_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14729,8,1,1.0,descriptive,How many cubes enter the scene?
5212,video_14742_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,Are there any stationary cyan objects?
5213,video_14742_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,How many green objects are stationary when the blue sphere enters the scene?
5214,video_14742_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,How many stationary green objects are there when the video begins?
5215,video_14742_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,What is the color of the object to collide with the cylinder?
5216,video_14742_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,What color is the last object to collide with the blue cube?
5217,video_14742_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,What color is the second object that enters the scene?
5218,video_14742_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,What color is the rubber sphere that is stationary when the cylinder enters the scene?
5219,video_14742_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,What material is the stationary sphere when the cube enters the scene?
5220,video_14742_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,Are there collisions before the cylinder enters the scene?
5221,video_14742_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,How many collisions happen before the blue sphere enters the scene?
5222,video_14742_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14742,8,1,1.0,descriptive,How many blue objects exit the scene after the cylinder enters the scene?
5223,video_14744_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,1,1.0,descriptive,Are there any stationary metal objects when the video begins?
5224,video_14744_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,1,1.0,descriptive,How many moving yellow objects are there when the gray object exits the scene?
5225,video_14744_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,0,0.0,descriptive,How many rubber objects are stationary when the video begins?
5226,video_14744_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,1,1.0,descriptive,What is the color of the object to collide with the gray object?
5227,video_14744_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,1,1.0,descriptive,What is the shape of the object to collide with the red cylinder?
5228,video_14744_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,1,1.0,descriptive,What material is the object to collide with the gray object?
5229,video_14744_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,1,1.0,descriptive,What material is the yellow object that is stationary when the purple cylinder enters the scene?
5230,video_14744_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,1,1.0,descriptive,What is the shape of the rubber object that is moving when the video begins?
5231,video_14744_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,1,1.0,descriptive,Are there any spheres that enter the scene after the purple cylinder enters the scene?
5232,video_14744_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,1,1.0,descriptive,How many collisions happen?
5233,video_14744_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14744,8,1,1.0,descriptive,How many collisions happen after the purple cylinder enters the scene?
5234,video_14751_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,1,1.0,descriptive,Are there any stationary blue objects when the brown object enters the scene?
5235,video_14751_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,0,0.0,descriptive,How many cylinders are moving?
5236,video_14751_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,0,0.0,descriptive,How many moving cylinders are there when the video ends?
5237,video_14751_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,1,1.0,descriptive,What material is the object to collide with the yellow cylinder?
5238,video_14751_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,1,1.0,descriptive,What material is the last object to collide with the purple cylinder?
5239,video_14751_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,1,1.0,descriptive,What material is the last object that enters the scene?
5240,video_14751_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,1,1.0,descriptive,What is the color of the stationary cylinder?
5241,video_14751_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,1,1.0,descriptive,What is the material of the cylinder that is stationary?
5242,video_14751_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,1,1.0,descriptive,Are there any cubes that enter the scene?
5243,video_14751_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,1,1.0,descriptive,How many collisions happen after the purple object enters the scene?
5244,video_14751_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14751,8,1,1.0,descriptive,How many red cubes enter the scene before the purple cylinder enters the scene?
5245,video_14756_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,1,1.0,descriptive,Are there any stationary gray objects when the video ends?
5246,video_14756_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,1,1.0,descriptive,How many red objects are stationary?
5247,video_14756_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,1,1.0,descriptive,How many rubber objects are moving?
5248,video_14756_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,0,0.0,descriptive,What is the shape of the second object that enters the scene?
5249,video_14756_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,1,1.0,descriptive,What is the shape of the object to collide with the red cube?
5250,video_14756_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,1,1.0,descriptive,What material is the object to collide with the gray object?
5251,video_14756_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,1,1.0,descriptive,What shape is the stationary yellow object when the gray object enters the scene?
5252,video_14756_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,1,1.0,descriptive,What color is the rubber object that is stationary when the yellow sphere enters the scene?
5253,video_14756_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,1,1.0,descriptive,Are there any objects that exit the scene after the gray cube enters the scene?
5254,video_14756_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,1,1.0,descriptive,How many collisions happen?
5255,video_14756_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14756,8,1,1.0,descriptive,How many collisions happen after the gray cube enters the scene?
5256,video_14771_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,Are there any stationary cubes when the video ends?
5257,video_14771_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,How many stationary cubes are there when the video ends?
5258,video_14771_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,How many yellow objects are moving when the video ends?
5259,video_14771_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,What is the material of the object to collide with the cyan cylinder?
5260,video_14771_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,What is the shape of the last object to collide with the rubber cube?
5261,video_14771_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,What is the color of the last object to collide with the blue cube?
5262,video_14771_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,What is the shape of the moving metal object when the yellow cylinder enters the scene?
5263,video_14771_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,What is the material of the moving yellow object when the video begins?
5264,video_14771_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,Are there any yellow objects that enter the scene?
5265,video_14771_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,How many rubber cylinders enter the scene?
5266,video_14771_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14771,8,1,1.0,descriptive,How many collisions happen?
5267,video_14780_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,0,0.0,descriptive,Are there any stationary objects when the blue cylinder enters the scene?
5268,video_14780_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,1,1.0,descriptive,How many rubber objects are stationary when the video ends?
5269,video_14780_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,1,1.0,descriptive,How many metal objects are stationary when the video begins?
5270,video_14780_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,1,1.0,descriptive,What shape is the object to collide with the gray object?
5271,video_14780_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,1,1.0,descriptive,What is the color of the object to collide with the metal sphere?
5272,video_14780_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,0,0.0,descriptive,What color is the second object that enters the scene?
5273,video_14780_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,1,1.0,descriptive,What material is the stationary object when the sphere enters the scene?
5274,video_14780_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,1,1.0,descriptive,What is the material of the stationary cylinder when the sphere enters the scene?
5275,video_14780_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,1,1.0,descriptive,Are there any cylinders that enter the scene?
5276,video_14780_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,1,1.0,descriptive,How many collisions happen?
5277,video_14780_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14780,8,1,1.0,descriptive,How many blue objects enter the scene after the cube enters the scene?
5278,video_14781_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,1,1.0,descriptive,Are there any stationary green objects?
5279,video_14781_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,1,1.0,descriptive,How many moving gray objects are there when the brown cylinder enters the scene?
5280,video_14781_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,1,1.0,descriptive,How many moving blue objects are there when the cyan object enters the scene?
5281,video_14781_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,0,0.0,descriptive,What is the color of the last object to collide with the metal sphere?
5282,video_14781_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,0,0.0,descriptive,What shape is the first object to collide with the rubber sphere?
5283,video_14781_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,1,1.0,descriptive,What is the color of the first object to collide with the metal sphere?
5284,video_14781_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,1,1.0,descriptive,What is the shape of the moving gray object?
5285,video_14781_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,1,1.0,descriptive,What shape is the stationary brown object when the gray sphere enters the scene?
5286,video_14781_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,1,1.0,descriptive,Are there any red spheres that enter the scene after the cyan object enters the scene?
5287,video_14781_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,1,1.0,descriptive,How many cylinders enter the scene?
5288,video_14781_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14781,8,1,1.0,descriptive,How many rubber objects enter the scene?
5289,video_14785_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,1,1.0,descriptive,Are there any stationary brown objects?
5290,video_14785_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,1,1.0,descriptive,How many stationary spheres are there?
5291,video_14785_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,1,1.0,descriptive,How many brown objects are stationary when the cube enters the scene?
5292,video_14785_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,0,0.0,descriptive,What is the color of the last object that enters the scene?
5293,video_14785_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,1,1.0,descriptive,What shape is the first object to collide with the purple cube?
5294,video_14785_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,1,1.0,descriptive,What color is the first object to collide with the cube?
5295,video_14785_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,1,1.0,descriptive,What is the color of the cylinder that is stationary when the video begins?
5296,video_14785_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,1,1.0,descriptive,What material is the purple object that is stationary?
5297,video_14785_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,1,1.0,descriptive,Are there any spheres that enter the scene before the yellow object enters the scene?
5298,video_14785_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,1,1.0,descriptive,How many brown cylinders exit the scene after the cube enters the scene?
5299,video_14785_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14785,8,1,1.0,descriptive,How many metal cylinders exit the scene after the cube enters the scene?
5300,video_14788_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,1,1.0,descriptive,Are there any stationary purple objects when the video ends?
5301,video_14788_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,0,0.0,descriptive,How many objects are moving when the video ends?
5302,video_14788_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,1,1.0,descriptive,How many rubber objects are stationary when the video ends?
5303,video_14788_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,1,1.0,descriptive,What is the material of the object to collide with the brown cylinder?
5304,video_14788_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,0,0.0,descriptive,What is the shape of the first object to collide with the gray object?
5305,video_14788_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,1,1.0,descriptive,What is the shape of the object to collide with the brown object?
5306,video_14788_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,1,1.0,descriptive,What is the material of the stationary sphere when the video ends?
5307,video_14788_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,1,1.0,descriptive,What material is the sphere that is stationary when the cube enters the scene?
5308,video_14788_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,1,1.0,descriptive,Are there any rubber objects that exit the scene after the cube enters the scene?
5309,video_14788_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,1,1.0,descriptive,How many red objects exit the scene before the gray object exits the scene?
5310,video_14788_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14788,8,1,1.0,descriptive,How many collisions happen?
5311,video_14819_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,Are there any stationary objects when the video ends?
5312,video_14819_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,How many moving gray objects are there when the video ends?
5313,video_14819_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,How many cylinders are stationary when the video begins?
5314,video_14819_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,What shape is the last object to collide with the green cube?
5315,video_14819_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,What is the shape of the first object that enters the scene?
5316,video_14819_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,What is the material of the first object that enters the scene?
5317,video_14819_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,What shape is the metal object that is moving when the video ends?
5318,video_14819_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,What is the material of the moving object when the video begins?
5319,video_14819_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,Are there collisions after the cylinder enters the scene?
5320,video_14819_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,How many brown objects enter the scene before the purple cube enters the scene?
5321,video_14819_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14819,8,1,1.0,descriptive,How many metal cubes enter the scene?
5322,video_14820_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,1,1.0,descriptive,Are there any moving rubber objects when the red sphere enters the scene?
5323,video_14820_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,1,1.0,descriptive,How many yellow objects are moving when the cyan sphere enters the scene?
5324,video_14820_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,1,1.0,descriptive,How many objects are moving?
5325,video_14820_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,1,1.0,descriptive,What material is the object to collide with the cyan sphere?
