question_id,prompt,answer,correct,raw_score
video_14002_10,"Which of the following is not responsible for the blue rubber object's exit?
Options:
A. the collision between the blue rubber object and the metal sphere
B. the presence of the blue metal sphere
C. the blue rubber object's colliding with the cyan object
D. the presence of the cyan metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14042_0,What is the shape of the second object that enters the scene?,,0,0.0
video_14042_1,How many stationary rubber objects are there when the blue cube enters the scene?,,1,1.0
video_14042_2,How many objects are moving?,,1,1.0
video_14042_3,What color is the first object to collide with the red cube?,,1,1.0
video_14042_4,What color is the object to collide with the red object?,,0,0.0
video_14042_5,What is the shape of the cyan object that is stationary when the rubber cylinder enters the scene?,,0,0.0
video_14042_6,How many green spheres exit the scene after the gray cube enters the scene?,,1,1.0
video_14042_7,What is the color of the object that is moving when the video begins?,,1,1.0
video_14042_8,Are there any metal objects that exit the scene?,,1,1.0
video_14042_9,"Which of the following will happen without the green sphere?
Options:
A. The blue sphere and the red object collide
B. The cube and the blue sphere collide
C. The cube and the purple object collide
D. The cube and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14042_10,What is the color of the moving rubber cube when the video ends?,,1,1.0
video_14049_0,"If the blue object is removed, which event will not happen?
Options:
A. The red cylinder collides with the brown object
B. The brown object collides with the cube
C. The red cylinder collides with the gray sphere
D. The purple object collides with the red cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14049_1,How many stationary cubes are there when the yellow cube enters the scene?,,1,1.0
video_14049_2,What is the shape of the last object to collide with the cyan object?,,1,1.0
video_14049_3,What is the shape of the rubber object that is stationary when the sphere enters the scene?,,1,1.0
video_14049_4,How many stationary objects are there when the video begins?,,1,1.0
video_14049_5,How many green objects are moving when the video begins?,,1,1.0
video_14049_6,Are there any moving red objects when the video ends?,,1,1.0
video_14049_7,What color is the first object to collide with the yellow cylinder?,,1,1.0
video_14049_8,What shape is the object to collide with the green sphere?,,1,1.0
video_14049_9,What shape is the last object to collide with the rubber sphere?,,1,1.0
video_14049_10,How many stationary blue objects are there when the purple sphere enters the scene?,,1,1.0
video_14089_0,How many collisions happen after the metal cylinder enters the scene?,,0,0.0
video_14089_1,What is the color of the stationary object when the green cylinder enters the scene?,,1,1.0
video_14089_2,What is the color of the object to collide with the brown sphere?,,1,1.0
video_14089_3,What is the color of the object to collide with the purple cylinder?,,0,0.0
video_14089_4,"Which of the following is responsible for the blue object's colliding with the purple object?
Options:
A. the collision between the purple object and the metal sphere
B. the red object's entering the scene
C. the collision between the purple object and the brown cylinder
D. the presence of the brown metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14089_5,How many moving cylinders are there?,,1,1.0
video_14089_6,"Which of the following is responsible for the collision between the purple object and the gray cylinder?
Options:
A. the green cylinder's entering the scene
B. the purple object's colliding with the yellow cube
C. the collision between the gray cylinder and the green object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14089_7,What shape is the object that exits the scene?,,1,1.0
video_14089_8,What shape is the first object that enters the scene?,,1,1.0
video_14089_9,How many collisions happen after the gray cube enters the scene?,,1,1.0
video_14089_10,"Which of the following is not responsible for the metal cube's colliding with the brown cylinder?
Options:
A. the purple cube's colliding with the gray cube
B. the presence of the blue cylinder
C. the collision between the rubber cylinder and the rubber sphere
D. the presence of the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14100_0,What is the color of the cube that is stationary when the video begins?,,1,1.0
video_14100_1,How many moving objects are there?,,1,1.0
video_14100_2,What is the color of the first object to collide with the rubber sphere?,,1,1.0
video_14100_3,What material is the stationary object when the green sphere enters the scene?,,0,0.0
video_14100_4,How many objects exit the scene?,,1,1.0
video_14100_5,Are there any moving metal objects when the rubber object enters the scene?,,1,1.0
video_14100_6,Are there any blue cubes that exit the scene?,,1,1.0
video_14100_7,What color is the last object to collide with the rubber cylinder?,,0,0.0
video_14100_8,How many moving metal objects are there?,,1,1.0
video_14100_9,Are there any rubber objects that enter the scene before the sphere enters the scene?,,1,1.0
video_14100_10,Are there any moving green objects?,,1,1.0
video_14119_0,"Which of the following is not responsible for the collision between the cube and the green object?
Options:
A. the collision between the cyan object and the cube
B. the presence of the purple sphere
C. the presence of the metal cylinder
D. the presence of the blue rubber object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14119_1,"Which of the following is not responsible for the cylinder's colliding with the sphere?
Options:
A. the presence of the red object
B. the presence of the rubber cube
C. the cylinder's colliding with the green object
D. the presence of the green metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14119_2,What material is the last object that enters the scene?,,1,1.0
video_14119_3,What material is the first object that enters the scene?,,0,0.0
video_14119_4,How many spheres are stationary when the gray object enters the scene?,,1,1.0
video_14119_5,Are there any green cubes that enter the scene before the sphere enters the scene?,,1,1.0
video_14119_6,"Without the gray sphere, which event will not happen?
Options:
A. The cyan object collides with the blue cube
B. The blue rubber object and the blue cube collide
C. The metal sphere and the yellow cube collide
D. The blue rubber sphere and the cyan cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14119_7,What color is the moving metal object when the rubber sphere enters the scene?,,1,1.0
video_14119_8,"Without the purple object, which event will happen?
Options:
A. The blue object and the green object collide
B. The blue sphere collides with the red object
C. The red cube collides with the gray object
D. The green object and the gray sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14119_9,What shape is the metal object that is moving when the video ends?,,1,1.0
video_14119_10,How many metal objects are moving when the video ends?,,1,1.0
video_14139_0,What is the shape of the stationary rubber object when the video begins?,,1,1.0
video_14139_1,What is the color of the first object to collide with the brown cube?,,1,1.0
video_14139_2,What color is the moving object when the rubber cylinder exits the scene?,,1,1.0
video_14139_3,"If the cube is removed, which event will not happen?
Options:
A. The sphere and the brown cylinder collide
B. The gray object and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14139_4,Are there any stationary gray objects when the video ends?,,1,1.0
video_14139_5,Are there collisions?,,0,0.0
video_14139_6,"Which of the following is not responsible for the collision between the cyan object and the cube?
Options:
A. the presence of the rubber sphere
B. the cyan object's colliding with the green object
C. the presence of the yellow rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14139_7,What is the material of the object to collide with the yellow sphere?,,0,0.0
video_14139_8,Are there any metal objects that exit the scene?,,1,1.0
video_14139_9,What material is the stationary sphere when the purple sphere enters the scene?,,1,1.0
video_14139_10,What is the shape of the last object that enters the scene?,,1,1.0
video_14140_0,Are there any stationary cylinders when the video ends?,,1,1.0
video_14140_1,How many collisions happen?,,1,1.0
video_14140_2,What material is the stationary cylinder when the cube enters the scene?,,1,1.0
video_14140_3,"Which event will not happen if the metal sphere is removed?
Options:
A. The cyan object and the rubber sphere collide
B. The cyan cylinder and the cube collide
C. The cyan object collides with the gray cylinder
D. The cube and the rubber sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14140_4,What is the material of the purple object that is moving when the video ends?,,1,1.0
video_14140_5,What shape is the stationary metal object when the video begins?,,1,1.0
video_14140_6,Are there collisions before the cylinder enters the scene?,,1,1.0
video_14140_7,What is the color of the first object to collide with the blue cube?,,1,1.0
video_14140_8,"Which of the following is responsible for the collision between the cylinder and the metal cube?
Options:
A. the collision between the yellow object and the cylinder
B. the presence of the yellow rubber object
C. the presence of the cyan object
D. the cyan object's entrance
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14140_9,"Which of the following is not responsible for the brown object's colliding with the blue sphere?
Options:
A. the presence of the yellow metal cylinder
B. the red object's entering the scene
C. the presence of the red cylinder
D. the collision between the brown sphere and the metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14140_10,What color is the last object that enters the scene?,,1,1.0
video_14144_0,"Which of the following is not responsible for the cyan object's colliding with the cube?
Options:
A. the presence of the purple metal sphere
B. the green sphere's entrance
C. the metal cylinder's colliding with the blue cylinder
D. the collision between the cube and the rubber sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14144_1,"What will happen if the red object is removed?
Options:
A. The cylinder and the gray object collide
B. The cylinder collides with the green sphere
C. The green cube and the green sphere collide
D. The gray object collides with the brown object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14144_2,"Which of the following is not responsible for the collision between the red object and the cyan object?
Options:
A. the gray sphere's entrance
B. the presence of the gray sphere
C. the collision between the metal sphere and the purple cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14144_3,What shape is the second object to collide with the cyan cylinder?,,1,1.0
video_14144_4,"Which of the following is not responsible for the purple object's colliding with the gray object?
Options:
A. the brown object's entering the scene
B. the red object's colliding with the metal cube
C. the presence of the red object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14144_5,"If the cylinder is removed, which of the following will happen?
Options:
A. The rubber sphere collides with the cyan object
B. The yellow metal sphere collides with the cyan sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14144_6,What color is the last object to collide with the gray cube?,,1,1.0
video_14144_7,"What will happen next?
Options:
A. The brown object and the gray cylinder collide
B. The red cube and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14144_8,Are there any yellow cylinders that enter the scene?,,1,1.0
video_14144_9,"What will happen without the rubber object?
Options:
A. The yellow sphere and the cylinder collide
B. The yellow sphere and the red object collide
C. The red object collides with the cube
D. The cylinder collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14144_10,How many moving objects are there when the video ends?,,1,1.0
video_14154_0,What material is the sphere that is moving when the blue cylinder enters the scene?,,1,1.0
video_14154_1,How many moving objects are there when the video ends?,,1,1.0
video_14154_2,"If the red object is removed, which of the following will not happen?
Options:
A. The cylinder collides with the green sphere
B. The cylinder collides with the brown object
C. The brown object collides with the green object
D. The green sphere and the purple object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14154_3,How many objects enter the scene?,,1,1.0
video_14154_4,Are there any red objects that enter the scene after the cube enters the scene?,,1,1.0
video_14154_5,Are there any moving rubber objects when the video begins?,,1,1.0
video_14154_6,"What will not happen if the cube is removed?
Options:
A. The yellow object and the rubber sphere collide
B. The purple cylinder collides with the purple sphere
C. The cyan cylinder and the metal cylinder collide
D. The yellow cylinder and the purple sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14154_7,What is the material of the stationary sphere when the video begins?,,1,1.0
video_14154_8,What shape is the rubber object that is stationary when the cyan object enters the scene?,,1,1.0
video_14154_9,"What will happen next?
Options:
A. The gray cylinder collides with the yellow cube
B. The blue cube collides with the green cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14154_10,What color is the second object to collide with the rubber cylinder?,,1,1.0
video_14158_0,What material is the first object that enters the scene?,,1,1.0
video_14158_1,What shape is the moving object when the video begins?,,1,1.0
video_14158_2,What is the color of the stationary sphere when the video ends?,,1,1.0
video_14158_3,How many green objects enter the scene before the purple sphere enters the scene?,,1,1.0
video_14158_4,What is the material of the stationary red object when the sphere enters the scene?,,1,1.0
video_14158_5,How many rubber objects are moving?,,1,1.0
video_14158_6,"Without the gray object, which event will happen?
Options:
A. The purple cylinder collides with the yellow cylinder
B. The yellow cylinder and the green cube collide
C. The yellow cylinder collides with the brown object
D. The purple cylinder and the brown object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14158_7,"Which of the following is not responsible for the green object's exit?
Options:
A. the collision between the green sphere and the cylinder
B. the presence of the purple sphere
C. the presence of the red metal object
D. the presence of the purple rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14158_8,"Which event will not happen without the blue object?
Options:
A. The cylinder and the metal cube collide
B. The cylinder and the purple cube collide
C. The cylinder and the purple sphere collide
D. The metal cube and the rubber cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14158_9,"If the brown object is removed, which of the following will happen?
Options:
A. The purple cube and the rubber sphere collide
B. The cyan rubber object and the rubber sphere collide
C. The red object and the metal cube collide
D. The cyan rubber object collides with the metal cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14158_10,"What will happen next?
Options:
A. The metal object collides with the cyan object
B. The gray sphere collides with the gray cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14160_0,What is the material of the stationary object?,,1,1.0
video_14160_1,"Which of the following is responsible for the collision between the green object and the sphere?
Options:
A. the green object's colliding with the cylinder
B. the presence of the cylinder
C. the sphere's colliding with the cyan cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14160_2,How many gray objects are moving?,,1,1.0
video_14160_3,What is the material of the last object to collide with the gray object?,,1,1.0
video_14160_4,How many collisions happen after the cylinder enters the scene?,,1,1.0
video_14160_5,"If the blue cube is removed, which of the following will happen?
Options:
A. The yellow cylinder collides with the purple rubber object
B. The metal cube and the sphere collide
C. The red object and the metal cube collide
D. The sphere collides with the yellow cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14160_6,What material is the first object to collide with the brown sphere?,,1,1.0
video_14160_7,How many collisions happen after the cyan cube enters the scene?,,1,1.0
video_14160_8,What color is the first object to collide with the metal cube?,,1,1.0
video_14160_9,How many metal objects are moving?,,1,1.0
video_14160_10,What is the shape of the second object to collide with the brown object?,,1,1.0
video_14173_0,What is the color of the object that enters the scene?,,1,1.0
video_14173_1,What is the color of the stationary metal object when the rubber cube enters the scene?,,1,1.0
video_14173_2,Are there any metal spheres that exit the scene after the purple sphere enters the scene?,,1,1.0
video_14173_3,"Which of the following is not responsible for the collision between the cube and the rubber object?
Options:
A. the cube's colliding with the cyan metal cylinder
B. the presence of the cyan metal cylinder
C. the cube's colliding with the yellow cylinder
D. the yellow cylinder's entering the scene
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14173_4,How many collisions happen?,,0,0.0
video_14173_5,"Which event will happen next?
Options:
A. The purple cylinder and the cube collide
B. The purple cylinder and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14173_6,What is the color of the object that is stationary when the video begins?,,1,1.0
video_14173_7,How many moving gray objects are there when the cylinder enters the scene?,,1,1.0
video_14173_8,What is the shape of the stationary rubber object when the video ends?,,1,1.0
video_14173_9,Are there any moving purple objects?,,1,1.0
video_14173_10,"Which of the following is not responsible for the purple object's colliding with the yellow cube?
Options:
A. the presence of the cylinder
B. the presence of the green rubber object
C. the collision between the yellow object and the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14174_0,What is the shape of the object that is stationary when the cyan cylinder enters the scene?,,1,1.0
video_14174_1,What is the shape of the object that enters the scene?,,1,1.0
video_14174_2,What is the color of the object that exits the scene?,,1,1.0
video_14174_3,How many rubber cubes enter the scene before the sphere exits the scene?,,1,1.0
video_14174_4,"Which of the following will not happen if the metal sphere is removed?
Options:
A. The rubber cylinder and the metal cube collide
B. The rubber cylinder and the rubber cube collide
C. The rubber sphere and the metal cube collide
D. The metal cylinder and the gray cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14174_5,What shape is the first object to collide with the gray object?,,0,0.0
video_14174_6,How many collisions happen?,,1,1.0
video_14174_7,How many purple objects are stationary when the video begins?,,0,0.0
video_14174_8,What is the material of the stationary object when the video ends?,,1,1.0
video_14174_9,How many rubber spheres enter the scene?,,1,1.0
video_14174_10,How many spheres enter the scene?,,1,1.0
video_14187_0,What is the shape of the first object to collide with the brown sphere?,,1,1.0
video_14187_1,Are there any moving cubes?,,1,1.0
video_14187_2,What color is the object to collide with the blue object?,,1,1.0
video_14187_3,"Without the rubber cylinder, which of the following will happen?
Options:
A. The brown object and the gray cylinder collide
B. The cube and the gray cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14187_4,"What will happen without the cylinder?
Options:
A. The metal sphere and the green object collide
B. The metal sphere collides with the cube
C. The cube collides with the yellow rubber sphere
D. The metal sphere collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14187_5,"What will happen next?
Options:
A. The yellow object and the rubber cylinder collide
B. The metal cylinder and the yellow object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14187_6,What material is the yellow object that is stationary when the video ends?,,1,1.0
video_14187_7,How many brown cylinders enter the scene after the sphere enters the scene?,,1,1.0
video_14187_8,"Without the cyan sphere, which of the following will not happen?
Options:
A. The cyan cube and the red cylinder collide
B. The red cylinder collides with the red sphere
C. The metal cylinder and the rubber cylinder collide
D. The red cylinder collides with the green object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14187_9,"If the sphere is removed, what will happen?
Options:
A. The cylinder and the green cube collide
B. The purple object collides with the brown cube
C. The rubber cube collides with the brown cube
D. The purple object and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14187_10,"Which of the following is not responsible for the cyan object's exiting the scene?
Options:
A. the collision between the green sphere and the cyan object
B. the blue object's entering the scene
C. the presence of the green sphere
D. the presence of the gray sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14189_0,What color is the object that is stationary when the video begins?,,0,0.0
video_14189_1,How many stationary metal objects are there?,,1,1.0
video_14189_2,What is the shape of the last object to collide with the green sphere?,,1,1.0
video_14189_3,"Which event will not happen without the brown cylinder?
Options:
A. The cube collides with the brown sphere
B. The purple cylinder collides with the cube
C. The rubber sphere collides with the brown sphere
D. The rubber sphere collides with the purple cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14189_4,How many collisions happen after the red cylinder enters the scene?,,1,1.0
video_14189_5,How many stationary red objects are there when the video begins?,,1,1.0
video_14189_6,Are there any cylinders that enter the scene?,,1,1.0
video_14189_7,How many moving objects are there when the video ends?,,1,1.0
video_14189_8,What is the color of the object to collide with the brown sphere?,,1,1.0
video_14189_9,How many collisions happen after the brown cylinder enters the scene?,,1,1.0
video_14189_10,"If the cyan cube is removed, what will not happen?
Options:
A. The yellow cube collides with the red cube
B. The sphere collides with the yellow cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14211_0,"Which of the following is responsible for the yellow object's exiting the scene?
Options:
A. the metal cube's colliding with the red object
B. the presence of the red rubber cube
C. the presence of the green cube
D. the red object's colliding with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14211_1,"Which of the following is not responsible for the cube's colliding with the blue cylinder?
Options:
A. the presence of the brown cylinder
B. the presence of the purple rubber sphere
C. the cube's colliding with the purple object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14211_2,Are there any cubes that exit the scene after the blue cube enters the scene?,,1,1.0
video_14211_3,How many collisions happen after the blue object enters the scene?,,1,1.0
video_14211_4,How many rubber objects are moving when the video ends?,,1,1.0
video_14211_5,How many metal objects enter the scene?,,1,1.0
video_14211_6,How many objects are stationary when the video begins?,,1,1.0
video_14211_7,What shape is the last object to collide with the blue sphere?,,0,0.0
video_14211_8,"Which of the following is not responsible for the red cube's colliding with the red sphere?
Options:
A. the collision between the red cube and the cylinder
B. the collision between the red cube and the green sphere
C. the presence of the cyan sphere
D. the presence of the metal cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14211_9,"Which of the following is responsible for the cylinder's colliding with the cube?
Options:
A. the collision between the rubber sphere and the cyan sphere
B. the purple sphere's entering the scene
C. the presence of the metal sphere
D. the presence of the purple sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14211_10,Are there any moving red objects?,,1,1.0
video_14222_0,How many stationary yellow objects are there when the video begins?,,1,1.0
video_14222_1,How many brown objects are stationary when the metal sphere enters the scene?,,0,0.0
video_14222_2,Are there any metal cubes that enter the scene before the rubber cylinder enters the scene?,,1,1.0
video_14222_3,What shape is the last object that enters the scene?,,1,1.0
video_14222_4,"Which event will happen without the metal object?
Options:
A. The blue object collides with the sphere
B. The red cylinder collides with the red cube
C. The rubber cylinder and the blue object collide
D. The red cube collides with the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14222_5,"What will happen next?
Options:
A. The rubber object collides with the yellow object
B. The red object and the purple object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14222_6,How many gray objects are stationary when the video begins?,,0,0.0
video_14222_7,What color is the object to collide with the brown cylinder?,,1,1.0
video_14222_8,"Which of the following is responsible for the collision between the green object and the rubber cube?
Options:
A. the rubber cube's colliding with the sphere
B. the collision between the green cylinder and the brown object
C. the presence of the red object
D. the presence of the gray cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14222_9,How many moving gray objects are there when the video ends?,,1,1.0
video_14222_10,"Which of the following will not happen without the cyan cube?
Options:
A. The sphere and the cylinder collide
B. The sphere and the gray object collide
C. The gray object collides with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14239_0,Are there any cubes that enter the scene?,,1,1.0
video_14239_1,What color is the object that is moving when the video begins?,,0,0.0
video_14239_2,"Which of the following is responsible for the cyan sphere's colliding with the cube?
Options:
A. the presence of the brown rubber object
B. the cyan sphere's colliding with the metal cylinder
C. the cube's colliding with the purple object
D. the presence of the purple metal sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14239_3,Are there any blue spheres that enter the scene after the red object enters the scene?,,1,1.0
video_14239_4,Are there any gray cylinders that enter the scene?,,1,1.0
video_14239_5,How many green cylinders enter the scene after the red object enters the scene?,,1,1.0
video_14239_6,What is the material of the stationary object?,,1,1.0
video_14239_7,What shape is the last object to collide with the cylinder?,,1,1.0
video_14239_8,What is the shape of the stationary green object when the video begins?,,1,1.0
video_14239_9,What is the material of the moving cylinder when the video ends?,,1,1.0
video_14239_10,How many moving metal objects are there when the video ends?,,1,1.0
video_14259_0,What color is the metal cube that is moving?,,1,1.0
video_14259_1,What is the material of the first object that enters the scene?,,1,1.0
video_14259_2,What is the material of the last object that enters the scene?,,1,1.0
video_14259_3,Are there any stationary yellow objects when the video begins?,,1,1.0
video_14259_4,What color is the moving object when the video begins?,,1,1.0
video_14259_5,What is the color of the cylinder that is moving when the video begins?,,0,0.0
video_14259_6,How many moving spheres are there?,,1,1.0
video_14259_7,What color is the object that is stationary when the video begins?,,1,1.0
video_14259_8,What is the color of the moving cylinder when the video ends?,,1,1.0
video_14259_9,How many moving spheres are there when the video ends?,,1,1.0
video_14259_10,What shape is the moving purple object when the green object enters the scene?,,1,1.0
video_14282_0,What color is the object to collide with the brown object?,,1,1.0
video_14282_1,What is the shape of the first object to collide with the gray cube?,,0,0.0
video_14282_2,"Which event will happen next?
Options:
A. The cyan cube collides with the cylinder
B. The cylinder collides with the red object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14282_3,What shape is the rubber object that is stationary when the gray sphere exits the scene?,,1,1.0
video_14282_4,What shape is the metal object that is moving when the video begins?,,1,1.0
video_14282_5,How many moving brown objects are there?,,0,0.0
video_14282_6,How many rubber objects enter the scene?,,1,1.0
video_14282_7,"Which of the following is not responsible for the collision between the blue cylinder and the cyan cylinder?
Options:
A. the presence of the cyan cube
B. the collision between the blue cylinder and the rubber cube
C. the presence of the metal object
D. the presence of the yellow sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14282_8,How many spheres are moving when the video ends?,,1,1.0
video_14282_9,How many metal objects are moving when the red sphere enters the scene?,,1,1.0
video_14282_10,How many purple objects enter the scene before the cylinder enters the scene?,,1,1.0
video_14322_0,How many stationary yellow objects are there when the video ends?,,1,1.0
video_14322_1,What shape is the object that is moving when the video begins?,,1,1.0
video_14322_2,"If the blue object is removed, which of the following will not happen?
Options:
A. The sphere and the rubber cube collide
B. The green object and the rubber object collide
C. The green cube and the rubber cube collide
D. The sphere and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14322_3,"Without the metal object, what will happen?
Options:
A. The cube collides with the green cylinder
B. The gray object and the sphere collide
C. The green cylinder collides with the sphere
D. The cube and the red cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
